vehicle_id,vehicle_type,date,zone,zone_lat,zone_lon,demand_score,trip_count,battery_level_start,battery_level_end,charge_minutes,idle_minutes,downtime_wait_minutes,charger_distance_km,revenue_per_trip,downtime_cost,is_weekend,total_revenue,net_revenue
ER-1046,Cargo E-Rick,2024-01-25,Bibwewadi,18.45761,73.84649,0.844,14,89.5,39.0,76,77,16,2.39,51.22,20.49,0,717.0799999999999,696.5899999999999
ER-1046,Cargo E-Rick,2024-01-26,Bibwewadi,18.45901,73.8425,0.484,8,88.1,54.8,27,21,14,2.12,69.79,24.43,0,558.32,533.8900000000001
ER-1046,Cargo E-Rick,2024-01-27,Bibwewadi,18.48447,73.8645,0.588,13,86.6,38.4,74,49,22,2.66,62.59,34.43,1,813.6700000000001,779.2400000000001
ER-1046,Cargo E-Rick,2024-01-28,Bibwewadi,18.46125,73.87096,0.63,8,90.8,60.0,47,44,47,5.67,46.14,54.21,1,369.12,314.91
ER-1046,Cargo E-Rick,2024-01-29,Bibwewadi,18.47724,73.84738,0.581,8,94.1,48.3,54,79,25,2.86,74.58,46.61,0,596.64,550.03
ER-1046,Cargo E-Rick,2024-01-30,Bibwewadi,18.47299,73.84066,0.632,8,77.1,30.3,86,32,1,0.79,33.01,0.83,0,264.08,263.25
ER-1046,Cargo E-Rick,2024-01-31,Bibwewadi,18.47155,73.87027,0.634,10,81.0,45.2,80,61,14,1.07,28.21,9.87,0,282.1,272.23
ER-1046,Cargo E-Rick,2024-02-01,Bibwewadi,18.47395,73.85847,0.388,7,99.5,71.0,13,28,7,0.73,65.82,11.52,0,460.73999999999995,449.21999999999997
ER-1046,Cargo E-Rick,2024-02-02,Bibwewadi,18.47485,73.83808,0.579,9,68.5,21.5,94,26,0,1.61,52.95,0.0,0,476.55,476.55
ER-1046,Cargo E-Rick,2024-02-03,Bibwewadi,18.47034,73.86377,0.411,5,77.1,56.2,35,20,4,0.44,30.55,3.06,1,152.75,149.69
ER-1046,Cargo E-Rick,2024-02-04,Bibwewadi,18.47496,73.86757,0.553,9,79.9,37.9,61,23,0,0.71,40.5,0.0,1,364.5,364.5
ER-1046,Cargo E-Rick,2024-02-05,Bibwewadi,18.46784,73.84384,0.476,7,70.4,40.5,73,46,44,4.75,74.28,81.71,0,519.96,438.25000000000006
ER-1046,Cargo E-Rick,2024-02-06,Bibwewadi,18.48925,73.85607,0.523,6,96.8,62.7,54,23,45,4.5,60.74,68.33,0,364.44,296.11
ER-1046,Cargo E-Rick,2024-02-07,Bibwewadi,18.49233,73.84343,0.541,5,73.2,43.9,53,51,31,3.49,65.59,50.83,0,327.95000000000005,277.12000000000006
ER-1046,Cargo E-Rick,2024-02-08,Bibwewadi,18.44605,73.83802,0.608,6,60.4,37.5,78,27,6,1.09,58.95,8.84,0,353.70000000000005,344.86000000000007
ER-1046,Cargo E-Rick,2024-02-09,Bibwewadi,18.47126,73.84985,0.503,7,70.5,31.4,80,85,15,3.72,51.68,19.38,0,361.76,342.38
ER-1046,Cargo E-Rick,2024-02-10,Bibwewadi,18.49137,73.86714,0.55,8,61.2,30.7,61,81,52,7.02,71.96,93.54,1,575.68,482.13999999999993
ER-1046,Cargo E-Rick,2024-02-11,Bibwewadi,18.44221,73.8318,0.587,8,84.5,45.8,94,32,0,0.89,38.13,0.0,1,305.04,305.04
ER-1046,Cargo E-Rick,2024-02-12,Bibwewadi,18.48449,73.83421,0.497,7,78.1,49.2,59,40,45,5.21,40.34,45.38,0,282.38,237.0
ER-1046,Cargo E-Rick,2024-02-13,Bibwewadi,18.47922,73.86223,0.404,6,74.4,46.6,55,40,32,4.06,46.53,37.23,0,279.18,241.95000000000002
ER-1046,Cargo E-Rick,2024-02-14,Bibwewadi,18.46084,73.84793,0.691,7,81.7,37.3,61,46,43,4.89,65.01,69.89,0,455.07000000000005,385.18000000000006
ER-1046,Cargo E-Rick,2024-02-15,Bibwewadi,18.47589,73.87321,0.587,11,83.4,34.5,75,71,14,2.28,61.39,21.49,0,675.29,653.8
ER-1046,Cargo E-Rick,2024-02-16,Bibwewadi,18.47702,73.80867,0.604,8,75.8,31.3,99,29,53,5.91,36.23,48.0,0,289.84,241.83999999999997
ER-1046,Cargo E-Rick,2024-02-17,Bibwewadi,18.48139,73.84402,0.51,9,97.5,48.6,75,29,15,1.78,57.81,21.68,1,520.29,498.60999999999996
ER-1046,Cargo E-Rick,2024-02-18,Bibwewadi,18.44338,73.85034,0.422,6,93.0,66.0,54,29,38,5.22,47.29,44.92,1,283.74,238.82
ER-1046,Cargo E-Rick,2024-02-19,Bibwewadi,18.48569,73.84198,0.828,9,97.1,45.6,38,48,56,6.69,55.68,77.95,0,501.12,423.17
ER-1046,Cargo E-Rick,2024-02-20,Bibwewadi,18.46301,73.84958,0.486,9,86.1,36.6,67,59,27,2.94,31.09,20.98,0,279.81,258.83
ER-1046,Cargo E-Rick,2024-02-21,Bibwewadi,18.46724,73.85156,0.609,9,63.4,9.9,90,41,40,5.89,45.83,45.83,0,412.46999999999997,366.64
ER-1046,Cargo E-Rick,2024-02-22,Bibwewadi,18.4799,73.83665,0.529,8,61.3,15.9,103,67,48,7.0,42.05,50.46,0,336.4,285.94
ER-1046,Cargo E-Rick,2024-02-23,Bibwewadi,18.46848,73.84244,0.62,8,68.7,35.3,43,86,39,5.25,58.93,57.46,0,471.44,413.98
ER-1046,Cargo E-Rick,2024-02-24,Bibwewadi,18.46473,73.85109,0.435,5,68.9,40.8,71,71,31,3.6,56.11,43.48,1,280.55,237.07000000000002
ER-1046,Cargo E-Rick,2024-02-25,Bibwewadi,18.47462,73.8114,0.459,5,86.1,66.4,20,47,51,6.76,49.64,63.3,1,248.2,184.89999999999998
ER-1046,Cargo E-Rick,2024-02-26,Bibwewadi,18.45739,73.85039,0.6,12,64.2,5.0,122,61,17,1.61,33.34,14.17,0,400.08000000000004,385.91
ER-1046,Cargo E-Rick,2024-02-27,Bibwewadi,18.45599,73.83508,0.678,9,85.2,45.9,65,79,47,6.14,63.36,74.45,0,570.24,495.79
ER-1046,Cargo E-Rick,2024-02-28,Bibwewadi,18.49279,73.83618,0.696,13,89.4,32.8,93,87,1,0.59,57.17,1.43,0,743.21,741.7800000000001
ER-1046,Cargo E-Rick,2024-02-29,Bibwewadi,18.49651,73.85671,0.483,8,81.5,30.7,67,35,10,0.98,57.46,14.36,0,459.68,445.32
ER-1047,Premium E-Rick,2024-01-01,Yerawada,18.56955,73.88839,0.525,10,85.2,32.0,110,69,61,7.29,78.67,119.97,0,786.7,666.73
ER-1047,Premium E-Rick,2024-01-02,Yerawada,18.54153,73.90088,0.543,7,82.6,53.6,74,77,21,3.33,73.63,38.65,0,515.41,476.76
ER-1047,Premium E-Rick,2024-01-03,Yerawada,18.57367,73.90304,0.489,10,93.8,57.9,55,42,47,5.98,68.22,80.16,0,682.2,602.0400000000001
ER-1047,Premium E-Rick,2024-01-04,Yerawada,18.54472,73.91604,0.39,6,96.5,61.5,67,44,39,5.53,68.54,66.83,0,411.24,344.41
ER-1047,Premium E-Rick,2024-01-05,Yerawada,18.54862,73.86537,0.467,10,84.4,42.8,75,38,44,5.74,77.42,85.16,0,774.2,689.0400000000001
ER-1047,Premium E-Rick,2024-01-06,Yerawada,18.55482,73.91367,0.446,8,76.1,34.2,88,53,17,2.41,62.81,26.69,1,502.48,475.79
ER-1047,Premium E-Rick,2024-01-07,Yerawada,18.54152,73.88029,0.578,10,78.6,27.9,71,61,26,3.13,59.86,38.91,1,598.6,559.69
ER-1047,Premium E-Rick,2024-01-08,Yerawada,18.5473,73.89918,0.463,7,67.1,22.2,121,27,25,3.54,35.88,22.43,0,251.16000000000003,228.73000000000002
ER-1047,Premium E-Rick,2024-01-09,Yerawada,18.58404,73.89917,0.704,14,63.9,5.0,120,65,65,7.68,42.88,69.69,0,600.32,530.6300000000001
ER-1047,Premium E-Rick,2024-01-10,Yerawada,18.53194,73.88533,0.398,8,92.6,60.7,50,83,39,4.25,70.66,68.89,0,565.28,496.39
ER-1047,Premium E-Rick,2024-01-11,Yerawada,18.55504,73.88338,0.423,12,93.2,30.1,82,66,67,7.82,50.06,83.84,0,600.72,516.88
ER-1047,Premium E-Rick,2024-01-12,Yerawada,18.56368,73.89295,0.499,10,84.5,34.5,87,80,45,5.76,84.07,94.58,0,840.6999999999999,746.1199999999999
ER-1047,Premium E-Rick,2024-01-13,Yerawada,18.58701,73.86588,0.5,9,82.8,42.9,87,88,24,2.86,48.1,28.86,1,432.90000000000003,404.04
ER-1047,Premium E-Rick,2024-01-14,Yerawada,18.52673,73.89073,0.465,9,67.3,12.7,117,77,14,0.84,48.4,16.94,1,435.59999999999997,418.65999999999997
ER-1047,Premium E-Rick,2024-01-15,Yerawada,18.56545,73.89518,0.587,13,83.8,35.6,93,54,34,3.55,71.58,60.85,0,930.54,869.6899999999999
ER-1047,Premium E-Rick,2024-01-16,Yerawada,18.55652,73.90431,0.588,9,62.0,14.9,112,70,0,0.62,47.59,0.0,0,428.31000000000006,428.31000000000006
ER-1047,Premium E-Rick,2024-01-17,Yerawada,18.57021,73.86856,0.638,10,74.1,37.3,59,71,1,0.82,57.96,1.45,0,579.6,578.15
ER-1047,Premium E-Rick,2024-01-18,Yerawada,18.5207,73.87378,0.468,6,80.5,46.0,65,63,56,6.96,61.39,85.94,0,368.34000000000003,282.40000000000003
ER-1047,Premium E-Rick,2024-01-19,Yerawada,18.54404,73.88252,0.632,10,90.2,48.8,73,62,11,0.83,35.21,9.68,0,352.1,342.42
ER-1047,Premium E-Rick,2024-01-20,Yerawada,18.55286,73.8914,0.449,6,60.7,23.8,85,46,7,1.97,47.91,8.38,1,287.46,279.08
ER-1047,Premium E-Rick,2024-01-21,Yerawada,18.55769,73.87264,0.455,6,73.2,48.9,52,44,39,5.25,70.74,68.97,1,424.43999999999994,355.4699999999999
ER-1047,Premium E-Rick,2024-01-22,Yerawada,18.57128,73.90033,0.291,3,64.7,52.3,32,57,69,7.85,70.84,122.2,0,212.52,90.32000000000001
ER-1047,Premium E-Rick,2024-01-23,Yerawada,18.54804,73.90781,0.586,11,66.5,5.0,111,30,45,5.96,42.34,47.64,0,465.74,418.1
ER-1047,Premium E-Rick,2024-01-24,Yerawada,18.52583,73.91645,0.486,11,75.5,29.3,82,52,0,0.9,47.41,0.0,0,521.51,521.51
ER-1047,Premium E-Rick,2024-01-25,Yerawada,18.5241,73.89519,0.673,15,60.0,5.0,134,66,40,5.61,54.82,54.82,0,822.3,767.4799999999999
ER-1047,Premium E-Rick,2024-01-26,Yerawada,18.55661,73.89254,0.526,9,70.4,17.9,99,35,43,4.86,32.72,35.17,0,294.48,259.31
ER-1047,Premium E-Rick,2024-01-27,Yerawada,18.55657,73.88905,0.41,9,87.3,50.5,39,37,49,5.58,78.13,95.71,1,703.17,607.4599999999999
ER-1047,Premium E-Rick,2024-01-28,Yerawada,18.5385,73.88286,0.467,6,96.6,71.1,30,64,8,1.77,50.56,10.11,1,303.36,293.25
ER-1047,Premium E-Rick,2024-01-29,Yerawada,18.56932,73.88269,0.558,9,63.8,23.1,92,83,38,5.18,52.7,50.06,0,474.3,424.24
ER-1047,Premium E-Rick,2024-01-30,Yerawada,18.52946,73.86924,0.494,9,84.7,39.4,91,82,17,1.89,74.81,31.79,0,673.29,641.5
ER-1047,Premium E-Rick,2024-01-31,Yerawada,18.54104,73.8935,0.636,14,85.0,5.0,121,66,9,1.53,39.82,8.96,0,557.48,548.52
ER-1047,Premium E-Rick,2024-02-01,Yerawada,18.5447,73.87686,0.617,14,88.1,5.0,111,31,40,5.73,49.45,49.45,0,692.3000000000001,642.85
ER-1047,Premium E-Rick,2024-02-02,Yerawada,18.55321,73.88215,0.547,8,60.8,10.1,95,55,54,7.94,72.41,97.76,0,579.28,481.52
ER-1047,Premium E-Rick,2024-02-03,Yerawada,18.54209,73.89982,0.545,9,63.7,27.3,115,48,38,4.51,58.76,55.82,1,528.84,473.02000000000004
ER-1047,Premium E-Rick,2024-02-04,Yerawada,18.55624,73.89943,0.467,13,61.8,5.0,126,65,57,7.35,65.47,93.3,1,851.11,757.8100000000001
ER-1047,Premium E-Rick,2024-02-05,Yerawada,18.56224,73.88786,0.597,12,77.8,28.4,107,26,45,5.22,48.62,54.7,0,583.4399999999999,528.7399999999999
ER-1047,Premium E-Rick,2024-02-06,Yerawada,18.56628,73.90773,0.559,10,92.6,54.3,42,63,46,5.77,39.91,45.89,0,399.09999999999997,353.21
ER-1047,Premium E-Rick,2024-02-07,Yerawada,18.53539,73.89573,0.525,7,63.6,28.5,62,47,8,0.82,45.85,9.17,0,320.95,311.78
ER-1047,Premium E-Rick,2024-02-08,Yerawada,18.54789,73.91155,0.529,11,73.7,27.1,89,30,21,1.99,84.65,44.44,0,931.1500000000001,886.71
ER-1047,Premium E-Rick,2024-02-09,Yerawada,18.56541,73.89381,0.511,7,85.9,56.8,17,72,15,2.1,74.86,28.07,0,524.02,495.95
ER-1047,Premium E-Rick,2024-02-10,Yerawada,18.54469,73.88264,0.548,13,75.1,20.7,100,49,32,3.92,60.45,48.36,1,785.85,737.49
ER-1047,Premium E-Rick,2024-02-11,Yerawada,18.54788,73.90583,0.417,10,82.2,42.0,71,85,12,2.36,38.41,11.52,1,384.09999999999997,372.58
ER-1047,Premium E-Rick,2024-02-12,Yerawada,18.52667,73.87562,0.665,9,71.5,31.5,114,51,65,6.73,41.98,68.21,0,377.82,309.61
ER-1047,Premium E-Rick,2024-02-13,Yerawada,18.56255,73.9182,0.561,11,83.0,26.7,88,89,8,1.38,33.9,6.78,0,372.9,366.12
ER-1047,Premium E-Rick,2024-02-14,Yerawada,18.52426,73.90443,0.462,11,90.6,20.2,68,42,44,5.9,39.56,43.52,0,435.16,391.64000000000004
ER-1047,Premium E-Rick,2024-02-15,Yerawada,18.56594,73.90876,0.548,7,85.7,41.1,79,45,3,0.87,85.56,6.42,0,598.9200000000001,592.5000000000001
ER-1047,Premium E-Rick,2024-02-16,Yerawada,18.53502,73.9113,0.508,10,81.8,17.1,125,48,46,5.56,70.95,81.59,0,709.5,627.91
ER-1047,Premium E-Rick,2024-02-17,Yerawada,18.57351,73.87937,0.51,6,91.5,58.2,26,31,46,5.99,85.37,98.17,1,512.22,414.05
ER-1047,Premium E-Rick,2024-02-18,Yerawada,18.54933,73.89173,0.489,13,80.9,6.3,102,35,8,1.27,67.58,13.52,1,878.54,865.02
ER-1047,Premium E-Rick,2024-02-19,Yerawada,18.52961,73.88536,0.589,8,82.2,31.3,97,40,37,4.43,57.55,53.24,0,460.4,407.15999999999997
ER-1047,Premium E-Rick,2024-02-20,Yerawada,18.54608,73.90621,0.544,11,99.7,38.3,73,59,23,3.38,47.22,27.15,0,519.42,492.27
ER-1047,Premium E-Rick,2024-02-21,Yerawada,18.56408,73.91092,0.532,8,98.7,46.8,49,75,63,7.58,56.57,89.1,0,452.56,363.46000000000004
ER-1047,Premium E-Rick,2024-02-22,Yerawada,18.5772,73.92394,0.474,9,73.2,40.1,61,44,10,2.29,47.16,11.79,0,424.43999999999994,412.6499999999999
ER-1047,Premium E-Rick,2024-02-23,Yerawada,18.54056,73.88517,0.499,8,63.3,15.6,113,87,46,6.67,36.0,41.4,0,288.0,246.6
ER-1047,Premium E-Rick,2024-02-24,Yerawada,18.51632,73.90265,0.413,7,67.0,31.2,100,20,6,0.66,44.37,6.66,1,310.59,303.92999999999995
ER-1047,Premium E-Rick,2024-02-25,Yerawada,18.5343,73.89679,0.549,11,87.4,41.8,87,22,51,6.44,43.48,55.44,1,478.28,422.84
ER-1047,Premium E-Rick,2024-02-26,Yerawada,18.54891,73.87163,0.507,9,65.0,20.2,94,72,1,0.57,78.53,1.96,0,706.77,704.81
ER-1047,Premium E-Rick,2024-02-27,Yerawada,18.55427,73.9099,0.585,11,91.7,40.3,70,56,43,5.46,82.64,88.84,0,909.04,820.1999999999999
ER-1047,Premium E-Rick,2024-02-28,Yerawada,18.559,73.90274,0.506,10,69.6,26.4,89,28,40,5.47,39.41,39.41,0,394.09999999999997,354.68999999999994
ER-1047,Premium E-Rick,2024-02-29,Yerawada,18.55581,73.90047,0.576,13,68.1,5.0,114,38,6,1.41,37.39,5.61,0,486.07,480.46
ER-1048,Premium E-Rick,2024-01-01,Hinjawadi,18.59374,73.72463,0.81,16,98.3,5.0,114,32,26,2.95,85.36,55.48,0,1365.76,1310.28
ER-1048,Premium E-Rick,2024-01-02,Hinjawadi,18.58908,73.70928,0.831,10,80.6,31.8,80,41,13,1.0,49.05,15.94,0,490.5,474.56
ER-1048,Premium E-Rick,2024-01-03,Hinjawadi,18.57903,73.7419,0.858,14,76.9,9.3,107,24,38,4.78,46.45,44.13,0,650.3000000000001,606.1700000000001
ER-1048,Premium E-Rick,2024-01-04,Hinjawadi,18.57322,73.72311,0.804,13,83.0,13.3,119,68,34,5.01,38.92,33.08,0,505.96000000000004,472.88000000000005
ER-1048,Premium E-Rick,2024-01-05,Hinjawadi,18.59367,73.71043,0.787,16,75.8,5.0,114,54,23,2.98,61.67,35.46,0,986.72,951.26
ER-1048,Premium E-Rick,2024-01-06,Hinjawadi,18.60015,73.72664,0.728,17,90.4,5.0,106,33,60,7.72,53.22,79.84,1,904.74,824.9
ER-1048,Premium E-Rick,2024-01-07,Hinjawadi,18.5981,73.773,0.58,12,82.6,16.6,114,38,55,7.16,75.82,104.25,1,909.8399999999999,805.5899999999999
ER-1048,Premium E-Rick,2024-01-08,Hinjawadi,18.5865,73.7265,0.879,18,79.2,5.0,118,33,10,1.37,44.67,11.17,0,804.0600000000001,792.8900000000001
ER-1048,Premium E-Rick,2024-01-09,Hinjawadi,18.60612,73.72823,0.9,21,98.6,5.0,103,25,38,5.48,74.27,70.56,0,1559.6699999999998,1489.11
ER-1048,Premium E-Rick,2024-01-10,Hinjawadi,18.57802,73.73095,0.904,20,91.2,5.0,93,31,4,0.45,64.66,6.47,0,1293.1999999999998,1286.7299999999998
ER-1048,Premium E-Rick,2024-01-11,Hinjawadi,18.58531,73.7429,0.813,15,78.5,23.7,87,62,51,5.9,36.66,46.74,0,549.9,503.15999999999997
ER-1048,Premium E-Rick,2024-01-12,Hinjawadi,18.60584,73.76792,0.866,18,60.2,5.0,123,37,3,0.37,73.82,5.54,0,1328.7599999999998,1323.2199999999998
ER-1048,Premium E-Rick,2024-01-13,Hinjawadi,18.58202,73.75682,0.638,12,89.1,39.0,73,62,38,4.78,59.79,56.8,1,717.48,660.6800000000001
ER-1048,Premium E-Rick,2024-01-14,Hinjawadi,18.57842,73.72908,0.749,16,71.1,5.0,112,23,55,7.39,77.43,106.46,1,1238.88,1132.42
ER-1048,Premium E-Rick,2024-01-15,Hinjawadi,18.58774,73.75208,0.833,14,89.8,5.0,134,54,53,6.26,52.98,70.19,0,741.7199999999999,671.53
ER-1048,Premium E-Rick,2024-01-16,Hinjawadi,18.60124,73.73201,0.929,20,66.9,5.0,102,23,26,4.0,37.76,24.55,0,755.1999999999999,730.65
ER-1048,Premium E-Rick,2024-01-17,Hinjawadi,18.57377,73.76407,0.825,15,65.9,12.3,100,27,44,6.43,65.92,72.51,0,988.8000000000001,916.2900000000001
ER-1048,Premium E-Rick,2024-01-18,Hinjawadi,18.60356,73.72502,0.852,18,65.0,5.0,131,66,16,2.13,84.81,33.93,0,1526.58,1492.6499999999999
ER-1048,Premium E-Rick,2024-01-19,Hinjawadi,18.60151,73.72696,0.823,12,65.9,17.3,94,22,9,1.74,43.92,9.88,0,527.04,517.16
ER-1048,Premium E-Rick,2024-01-20,Hinjawadi,18.5931,73.72109,0.749,16,91.3,5.0,147,60,53,6.59,59.8,79.23,1,956.8,877.5699999999999
ER-1048,Premium E-Rick,2024-01-21,Hinjawadi,18.57418,73.72666,0.701,12,66.2,5.0,106,47,49,6.75,81.33,99.63,1,975.96,876.33
ER-1048,Premium E-Rick,2024-01-22,Hinjawadi,18.62308,73.72984,0.83,17,79.6,10.1,109,88,55,6.19,82.76,113.8,0,1406.92,1293.1200000000001
ER-1048,Premium E-Rick,2024-01-23,Hinjawadi,18.59377,73.74337,0.688,14,92.2,42.3,73,44,36,2.75,38.05,34.24,0,532.6999999999999,498.4599999999999
ER-1048,Premium E-Rick,2024-01-24,Hinjawadi,18.60841,73.75286,0.794,16,63.3,5.0,93,52,1,1.08,46.73,1.17,0,747.68,746.51
ER-1048,Premium E-Rick,2024-01-25,Hinjawadi,18.60105,73.73592,0.764,17,75.1,5.0,100,45,53,7.15,70.98,94.05,0,1206.66,1112.6100000000001
ER-1048,Premium E-Rick,2024-01-26,Hinjawadi,18.58499,73.72927,0.872,19,80.9,5.0,81,35,64,7.7,68.06,108.89,0,1293.14,1184.25
ER-1048,Premium E-Rick,2024-01-27,Hinjawadi,18.58715,73.74638,0.635,14,90.3,16.1,67,59,18,2.46,85.47,38.46,1,1196.58,1158.12
ER-1048,Premium E-Rick,2024-01-28,Hinjawadi,18.58919,73.72454,0.616,12,83.9,41.5,75,25,10,1.68,84.48,21.12,1,1013.76,992.64
ER-1048,Premium E-Rick,2024-01-29,Hinjawadi,18.59285,73.73512,0.647,10,90.2,28.6,93,88,0,0.75,81.01,0.0,0,810.1,810.1
ER-1048,Premium E-Rick,2024-01-30,Hinjawadi,18.59232,73.74045,0.918,19,65.2,5.0,126,59,5,0.89,70.56,8.82,0,1340.64,1331.8200000000002
ER-1048,Premium E-Rick,2024-01-31,Hinjawadi,18.5964,73.74521,0.814,15,79.0,5.0,112,55,48,6.47,52.11,62.54,0,781.65,719.11
ER-1048,Premium E-Rick,2024-02-01,Hinjawadi,18.58449,73.71309,0.859,18,63.0,5.0,105,77,12,2.74,73.3,21.99,0,1319.3999999999999,1297.4099999999999
ER-1048,Premium E-Rick,2024-02-02,Hinjawadi,18.60422,73.71667,0.826,15,64.7,5.0,122,72,49,6.48,58.68,71.88,0,880.2,808.32
ER-1048,Premium E-Rick,2024-02-03,Hinjawadi,18.5947,73.71734,0.597,9,69.9,15.3,113,75,8,1.33,64.21,12.84,1,577.89,565.05
ER-1048,Premium E-Rick,2024-02-04,Hinjawadi,18.59231,73.75981,0.6,8,91.7,41.2,86,73,32,4.76,84.92,67.93,1,679.36,611.4300000000001
ER-1048,Premium E-Rick,2024-02-05,Hinjawadi,18.57494,73.77008,0.931,17,99.6,29.4,102,38,25,3.48,84.19,52.62,0,1431.23,1378.6100000000001
ER-1048,Premium E-Rick,2024-02-06,Hinjawadi,18.5877,73.74812,0.957,17,94.7,15.5,99,31,1,0.87,35.19,0.88,0,598.23,597.35
ER-1048,Premium E-Rick,2024-02-07,Hinjawadi,18.58742,73.73247,0.799,17,69.0,5.0,101,82,42,5.81,85.33,89.6,0,1450.61,1361.01
ER-1048,Premium E-Rick,2024-02-08,Hinjawadi,18.58239,73.74395,0.736,14,85.6,5.0,101,88,32,4.28,60.81,48.65,0,851.34,802.69
ER-1048,Premium E-Rick,2024-02-09,Hinjawadi,18.54781,73.7652,0.745,14,95.6,30.8,100,45,37,5.05,34.96,32.33,0,489.44,457.11
ER-1048,Premium E-Rick,2024-02-10,Hinjawadi,18.61498,73.74151,0.742,16,86.0,5.0,107,66,26,3.28,79.63,51.76,1,1274.08,1222.32
ER-1048,Premium E-Rick,2024-02-11,Hinjawadi,18.58296,73.75374,0.615,12,61.4,14.0,102,70,27,4.2,73.5,49.61,1,882.0,832.39
ER-1048,Premium E-Rick,2024-02-12,Hinjawadi,18.61684,73.7271,0.944,16,60.0,5.0,120,56,43,5.33,84.56,90.9,0,1352.96,1262.06
ER-1048,Premium E-Rick,2024-02-13,Hinjawadi,18.57892,73.73199,0.841,17,98.8,11.9,126,89,10,0.88,83.11,20.78,0,1412.87,1392.09
ER-1048,Premium E-Rick,2024-02-14,Hinjawadi,18.61454,73.73015,0.757,16,63.7,5.0,129,37,32,3.25,71.73,57.39,0,1147.68,1090.29
ER-1048,Premium E-Rick,2024-02-15,Hinjawadi,18.59057,73.70756,0.893,17,67.2,5.0,102,80,42,5.04,80.23,84.24,0,1363.91,1279.67
ER-1048,Premium E-Rick,2024-02-16,Hinjawadi,18.59373,73.74159,0.837,15,60.2,5.0,63,60,20,2.31,33.03,16.51,0,495.45000000000005,478.94000000000005
ER-1048,Premium E-Rick,2024-02-17,Hinjawadi,18.59503,73.73558,0.719,15,98.0,42.5,58,49,23,3.02,59.01,33.93,1,885.15,851.22
ER-1048,Premium E-Rick,2024-02-18,Hinjawadi,18.58608,73.74383,0.776,16,93.0,12.3,90,60,49,5.03,82.72,101.33,1,1323.52,1222.19
ER-1048,Premium E-Rick,2024-02-19,Hinjawadi,18.58988,73.74679,0.745,19,78.4,10.6,122,66,11,2.85,60.18,16.55,0,1143.42,1126.8700000000001
ER-1048,Premium E-Rick,2024-02-20,Hinjawadi,18.59494,73.74168,0.821,17,64.5,5.0,127,85,22,2.14,42.44,23.34,0,721.48,698.14
ER-1048,Premium E-Rick,2024-02-21,Hinjawadi,18.60904,73.7476,0.891,14,87.2,37.6,54,30,35,4.41,66.34,58.05,0,928.76,870.71
ER-1048,Premium E-Rick,2024-02-22,Hinjawadi,18.59645,73.7304,0.814,15,75.2,5.0,151,68,31,4.58,40.35,31.27,0,605.25,573.98
ER-1048,Premium E-Rick,2024-02-23,Hinjawadi,18.59255,73.72093,0.892,18,89.8,16.3,68,69,33,4.03,79.66,65.72,0,1433.8799999999999,1368.1599999999999
ER-1048,Premium E-Rick,2024-02-24,Hinjawadi,18.58516,73.77283,0.779,13,86.8,19.0,96,45,8,2.09,52.07,10.41,1,676.91,666.5
ER-1048,Premium E-Rick,2024-02-25,Hinjawadi,18.57173,73.73412,0.692,15,61.3,5.0,86,74,25,3.04,77.61,48.51,1,1164.15,1115.64
ER-1048,Premium E-Rick,2024-02-26,Hinjawadi,18.60805,73.73015,0.882,15,85.2,14.2,115,59,58,6.8,54.63,79.21,0,819.45,740.24
ER-1048,Premium E-Rick,2024-02-27,Hinjawadi,18.59199,73.76772,0.87,13,93.1,23.4,101,66,49,6.93,53.41,65.43,0,694.3299999999999,628.8999999999999
ER-1048,Premium E-Rick,2024-02-28,Hinjawadi,18.56158,73.75241,0.902,18,70.1,5.0,94,35,27,3.45,69.61,46.99,0,1252.98,1205.99
ER-1048,Premium E-Rick,2024-02-29,Hinjawadi,18.60211,73.74911,0.778,16,80.6,5.0,105,64,3,0.6,80.41,6.03,0,1286.56,1280.53
ER-1049,Premium E-Rick,2024-01-01,Bibwewadi,18.4677,73.85214,0.509,10,91.9,30.6,104,21,26,3.18,74.0,48.1,0,740.0,691.9
ER-1049,Premium E-Rick,2024-01-02,Bibwewadi,18.46202,73.82275,0.626,10,80.4,21.6,109,44,34,5.2,48.6,41.31,0,486.0,444.69
ER-1049,Premium E-Rick,2024-01-03,Bibwewadi,18.48721,73.88842,0.675,8,70.1,31.7,102,27,32,3.37,48.53,38.82,0,388.24,349.42
ER-1049,Premium E-Rick,2024-01-04,Bibwewadi,18.45632,73.82322,0.559,11,81.4,27.3,85,71,36,5.44,55.64,50.07,0,612.04,561.9699999999999
ER-1049,Premium E-Rick,2024-01-05,Bibwewadi,18.49769,73.87165,0.669,12,86.6,28.7,102,38,21,3.83,71.58,37.58,0,858.96,821.38
ER-1049,Premium E-Rick,2024-01-06,Bibwewadi,18.45939,73.82031,0.454,8,66.2,17.3,84,27,4,1.29,55.22,5.52,1,441.76,436.24
ER-1049,Premium E-Rick,2024-01-07,Bibwewadi,18.4648,73.85438,0.419,7,95.9,55.2,72,21,64,7.32,56.65,90.63,1,396.55,305.92
ER-1049,Premium E-Rick,2024-01-08,Bibwewadi,18.49496,73.85848,0.562,8,79.3,50.7,63,70,39,5.72,85.48,83.34,0,683.84,600.5
